Brand,Model,Year,OS,CPU,RAM,Storage,Battery,Resolution,Refresh_Rate,Price
Realme,Narzo 60x,2019,Android,Apple A16,4.0,256.0,5975.0,,60.0,44903.0
Xiaomi,Redmi Note 11,2024,Android,Dimensity 9000,12.0,128.0,5495.0,,90.0,22061.0
Vivo,Vivo Y75,2015,Android,Dimensity 9000,8.0,64.0,3430.0,,60.0,20678.0
Samsung,Galaxy Note 20,2017,Android,Snapdragon 8 Gen 2,4.0,64.0,3309.0,,120.0,116449.0
Realme,Realme GT Neo 3,2015,Android,Dimensity 9000,6.0,64.0,3552.0,,90.0,28176.0
OnePlus,OnePlus 9,2021,Android,Snapdragon 8 Gen 2,8.0,128.0,4911.0,,120.0,35429.0
Google,Pixel 7,2021,Android,Dimensity 9000,6.0,512.0,3690.0,,120.0,8778.0
Nokia,Nokia G22,2015,Android,Apple A16,6.0,256.0,4664.0,,60.0,51089.0
Vivo,Vivo X80,2025,Android,Dimensity 9000,6.0,512.0,4165.0,,120.0,21422.0
Motorola,Moto G84,2025,Android,Snapdragon 8 Gen 2,8.0,256.0,3931.0,,60.0,26277.0
OnePlus,OnePlus 9,2022,Android,Dimensity 9000,6.0,128.0,4848.0,,120.0,24280.0
Motorola,Moto Edge 50,2017,Android,Apple A16,4.0,512.0,4716.0,,120.0,34677.0
Samsung,Galaxy S21,2017,Android,Apple A16,8.0,256.0,4754.0,,60.0,31718.0
Motorola,Moto G73,2020,Android,Apple A16,12.0,128.0,3919.0,,120.0,43647.0
Xiaomi,Mi 11,2017,Android,Dimensity 9000,8.0,64.0,5450.0,,90.0,16751.0
Motorola,Moto G73,2017,Android,Apple A16,6.0,512.0,4595.0,,60.0,56263.0
Vivo,Vivo X80,2016,Android,Snapdragon 8 Gen 2,8.0,512.0,5516.0,,90.0,12166.0
Realme,Narzo 50,2018,Android,Snapdragon 8 Gen 2,8.0,64.0,3103.0,,60.0,23511.0
OnePlus,OnePlus 10,2025,Android,Snapdragon 8 Gen 2,12.0,64.0,3000.0,,144.0,44729.0
Google,Pixel 8,2022,Android,Snapdragon 8 Gen 2,12.0,512.0,3530.0,,120.0,38601.0
Motorola,Moto Edge 50,2021,Android,Apple A16,4.0,512.0,4355.0,,90.0,47020.0
Google,Pixel 7,2015,Android,Snapdragon 8 Gen 2,6.0,512.0,3401.0,,60.0,9424.0
Oppo,Oppo Find X5,2025,Android,Snapdragon 8 Gen 2,8.0,64.0,3093.0,,144.0,42646.0
Oppo,Oppo Find X5,2015,Android,Snapdragon 8 Gen 2,8.0,128.0,3505.0,,144.0,8124.0
Realme,Realme GT Neo 3,2024,Android,Dimensity 9000,8.0,128.0,5417.0,,90.0,50617.0
Oppo,Oppo Reno 8,2018,Android,Dimensity 9000,4.0,128.0,3012.0,,144.0,43176.0
Vivo,Vivo Y75,2020,Android,Dimensity 9000,8.0,512.0,5143.0,,90.0,29460.0
Samsung,Galaxy S21,2017,Android,Apple A16,4.0,64.0,3223.0,,144.0,83669.0
Motorola,Moto Edge 40,2015,Android,Snapdragon 8 Gen 2,12.0,64.0,5125.0,,120.0,23339.0
Samsung,Galaxy S22,2018,Android,Dimensity 9000,4.0,64.0,3414.0,,60.0,89240.0
Apple,iPhone 12,2016,iOS,Dimensity 9000,4.0,512.0,4133.0,,144.0,131866.0
Vivo,Vivo V25,2019,Android,Snapdragon 8 Gen 2,4.0,256.0,3107.0,,144.0,31784.0
Realme,Realme 11 Pro,2024,Android,Apple A16,8.0,128.0,3540.0,,120.0,18287.0
Google,Pixel 9,2022,Android,Dimensity 9000,4.0,64.0,4330.0,,144.0,29894.0
Apple,iPhone 11,2025,iOS,Apple A16,4.0,256.0,3451.0,,120.0,141257.0
Apple,iPhone 12,2022,iOS,Snapdragon 8 Gen 2,8.0,512.0,3862.0,,60.0,147788.0
Samsung,Galaxy S21,2022,Android,Snapdragon 8 Gen 2,6.0,128.0,5950.0,,90.0,26231.0
Vivo,Vivo Y75,2017,Android,Snapdragon 8 Gen 2,4.0,512.0,3207.0,,90.0,30165.0
Apple,iPhone 11,2020,iOS,Snapdragon 8 Gen 2,8.0,64.0,4954.0,,90.0,79239.0
Vivo,Vivo X80,2020,Android,Apple A16,12.0,128.0,5911.0,,90.0,30301.0
Samsung,Galaxy A15,2015,Android,Apple A16,4.0,512.0,5106.0,,60.0,101218.0
Apple,iPhone 11,2025,iOS,Snapdragon 8 Gen 2,6.0,64.0,5444.0,,144.0,88274.0
OnePlus,OnePlus 10,2020,Android,Apple A16,6.0,512.0,5631.0,,144.0,48022.0
Apple,iPhone 11,2019,iOS,Snapdragon 8 Gen 2,12.0,512.0,3813.0,,144.0,108843.0
Xiaomi,Redmi Note 11,2025,Android,Dimensity 9000,4.0,64.0,5489.0,,60.0,30469.0
Realme,Narzo 60x,2024,Android,Apple A16,12.0,64.0,4733.0,,120.0,18572.0
Motorola,Moto Edge 50,2015,Android,Apple A16,12.0,128.0,5417.0,,144.0,50820.0
Realme,Realme 11 Pro,2017,Android,Snapdragon 8 Gen 2,12.0,512.0,5473.0,,144.0,58603.0
Apple,iPhone 13,2021,iOS,Dimensity 9000,6.0,512.0,5553.0,,90.0,75669.0
Oppo,Oppo Find X5,2018,Android,Apple A16,6.0,256.0,5508.0,,60.0,35502.0
Motorola,Moto Edge 50,2019,Android,Apple A16,8.0,64.0,3304.0,,120.0,38702.0
Google,Pixel 6,2020,Android,Dimensity 9000,12.0,128.0,4155.0,,60.0,47109.0
Samsung,Galaxy S21,2017,Android,Apple A16,6.0,64.0,4716.0,,90.0,117113.0
Nokia,Nokia X30,2017,Android,Apple A16,12.0,512.0,4930.0,,144.0,45536.0
Samsung,Galaxy Note 20,2017,Android,Dimensity 9000,12.0,128.0,4654.0,,90.0,73622.0
Xiaomi,Mi 11,2019,Android,Snapdragon 8 Gen 2,6.0,64.0,4464.0,,120.0,54076.0
Oppo,Oppo Reno 8,2022,Android,Apple A16,8.0,64.0,3431.0,,144.0,17931.0
Nokia,Nokia G21,2024,Android,Snapdragon 8 Gen 2,6.0,64.0,4602.0,,60.0,45182.0
Apple,iPhone 13,2017,iOS,Dimensity 9000,6.0,128.0,3719.0,,60.0,110697.0
Vivo,Vivo V25,2015,Android,Snapdragon 8 Gen 2,4.0,64.0,3847.0,,60.0,48379.0
Google,Pixel 6,2017,Android,Snapdragon 8 Gen 2,8.0,128.0,5819.0,,90.0,9711.0
Samsung,Galaxy S22,2025,Android,Snapdragon 8 Gen 2,6.0,512.0,5889.0,,90.0,23456.0
Vivo,Vivo X80,2019,Android,Snapdragon 8 Gen 2,4.0,256.0,5469.0,,144.0,9341.0
Motorola,Moto G84,2021,Android,Apple A16,8.0,128.0,3827.0,,60.0,29768.0
Apple,iPhone 12,2016,iOS,Apple A16,4.0,64.0,5273.0,,144.0,79926.0
OnePlus,OnePlus 11,2019,Android,Apple A16,8.0,128.0,5723.0,,90.0,54179.0
Apple,iPhone 14,2021,iOS,Dimensity 9000,4.0,128.0,5804.0,,144.0,102395.0
Motorola,Moto G73,2016,Android,Dimensity 9000,12.0,512.0,4275.0,,144.0,49384.0
Apple,iPhone 12,2015,iOS,Dimensity 9000,8.0,128.0,5711.0,,144.0,91342.0
Google,Pixel 6,2022,Android,Dimensity 9000,8.0,256.0,4010.0,,90.0,19633.0
Xiaomi,Redmi Note 11,2019,Android,Dimensity 9000,4.0,256.0,3839.0,,144.0,27452.0
Apple,iPhone 12,2022,iOS,Apple A16,12.0,256.0,3893.0,,60.0,64808.0
Apple,iPhone 15,2017,iOS,Apple A16,12.0,256.0,3327.0,,90.0,131953.0
Motorola,Moto G84,2024,Android,Dimensity 9000,4.0,64.0,4829.0,,120.0,12637.0
Realme,Narzo 50,2023,Android,Apple A16,8.0,128.0,3955.0,,60.0,15585.0
Oppo,Oppo F21,2016,Android,Apple A16,6.0,512.0,5311.0,,120.0,30101.0
Oppo,Oppo Reno 9,2016,Android,Dimensity 9000,6.0,64.0,4795.0,,120.0,59113.0
Apple,iPhone 14,2020,iOS,Dimensity 9000,12.0,512.0,4880.0,,60.0,85717.0
Motorola,Moto Edge 50,2015,Android,Dimensity 9000,4.0,64.0,5348.0,,90.0,26567.0
Nokia,Nokia X30,2023,Android,Dimensity 9000,6.0,512.0,5869.0,,144.0,30952.0
Apple,iPhone 15,2018,iOS,Apple A16,6.0,256.0,5730.0,,60.0,69223.0
Realme,Narzo 50,2015,Android,Dimensity 9000,8.0,128.0,4507.0,,120.0,28796.0
Google,Pixel 7,2018,Android,Apple A16,6.0,128.0,4909.0,,60.0,56528.0
OnePlus,Nord CE 3,2024,Android,Snapdragon 8 Gen 2,6.0,512.0,5512.0,,120.0,20299.0
Google,Pixel 9,2018,Android,Snapdragon 8 Gen 2,12.0,512.0,3677.0,,90.0,33836.0
Motorola,Moto Edge 50,2024,Android,Apple A16,8.0,512.0,4922.0,,60.0,14649.0
Samsung,Galaxy S22,2015,Android,Apple A16,12.0,128.0,5179.0,,60.0,58200.0
Realme,Realme 11 Pro,2023,Android,Dimensity 9000,6.0,128.0,5637.0,,144.0,13024.0
Apple,iPhone 13,2017,iOS,Apple A16,12.0,256.0,4804.0,,144.0,78883.0
Realme,Realme GT Neo 3,2020,Android,Apple A16,6.0,128.0,4706.0,,60.0,38652.0
Xiaomi,Mi 12,2023,Android,Snapdragon 8 Gen 2,6.0,64.0,3103.0,,120.0,43673.0
Apple,iPhone 14,2020,iOS,Snapdragon 8 Gen 2,4.0,256.0,3813.0,,120.0,125483.0
Google,Pixel 8,2019,Android,Apple A16,8.0,128.0,4013.0,,120.0,47585.0
OnePlus,OnePlus 11,2016,Android,Apple A16,4.0,512.0,5758.0,,144.0,20122.0
Google,Pixel 8,2016,Android,Snapdragon 8 Gen 2,8.0,128.0,4450.0,,60.0,20895.0
Xiaomi,Mi 12,2016,Android,Snapdragon 8 Gen 2,4.0,128.0,4392.0,,120.0,25531.0
Xiaomi,Mi 12,2018,Android,Snapdragon 8 Gen 2,8.0,64.0,3443.0,,90.0,43511.0
Realme,Realme GT Neo 3,2016,Android,Apple A16,6.0,128.0,3846.0,,144.0,47720.0
Realme,Realme 11 Pro,2016,Android,Apple A16,12.0,64.0,5286.0,,60.0,35258.0
Google,Pixel 6,2023,Android,Apple A16,12.0,512.0,5631.0,,144.0,55572.0
Google,Pixel 6,2021,Android,Apple A16,8.0,256.0,3511.0,,120.0,58446.0
Realme,Narzo 60x,2015,Android,Dimensity 9000,12.0,128.0,3264.0,,90.0,29879.0
Google,Pixel 8,2016,Android,Snapdragon 8 Gen 2,12.0,64.0,4789.0,,90.0,21889.0
OnePlus,OnePlus 10,2018,Android,Snapdragon 8 Gen 2,4.0,256.0,3806.0,,60.0,55893.0
Xiaomi,Redmi Note 11,2021,Android,Snapdragon 8 Gen 2,6.0,512.0,5879.0,,144.0,22755.0
Vivo,Vivo X80,2021,Android,Snapdragon 8 Gen 2,8.0,256.0,5101.0,,60.0,6523.0
Realme,Narzo 60x,2025,Android,Snapdragon 8 Gen 2,6.0,64.0,3259.0,,60.0,50291.0
Vivo,Vivo V27,2020,Android,Dimensity 9000,12.0,128.0,3720.0,,144.0,16845.0
Nokia,Nokia G22,2022,Android,Dimensity 9000,8.0,512.0,5996.0,,60.0,5875.0
Apple,iPhone 14,2025,iOS,Apple A16,6.0,128.0,5630.0,,120.0,117497.0
Vivo,Vivo V27,2024,Android,Snapdragon 8 Gen 2,8.0,64.0,4409.0,,90.0,40060.0
OnePlus,OnePlus 9,2018,Android,Apple A16,8.0,256.0,4985.0,,120.0,13586.0
Nokia,Nokia X30,2017,Android,Apple A16,6.0,64.0,3435.0,,120.0,59156.0
Nokia,Nokia G21,2018,Android,Apple A16,4.0,64.0,4588.0,,90.0,24816.0
Xiaomi,Redmi Note 12,2017,Android,Dimensity 9000,8.0,64.0,5206.0,,120.0,5289.0
Samsung,Galaxy S21,2024,Android,Dimensity 9000,4.0,64.0,3383.0,,144.0,94430.0
Oppo,Oppo Reno 9,2024,Android,Apple A16,8.0,256.0,3025.0,,144.0,15244.0
Apple,iPhone 13,2019,iOS,Apple A16,4.0,512.0,5596.0,,60.0,70528.0
Samsung,Galaxy A15,2018,Android,Dimensity 9000,8.0,64.0,3424.0,,90.0,91038.0
Motorola,Moto G73,2016,Android,Apple A16,8.0,128.0,4491.0,,60.0,23882.0
OnePlus,Nord CE 3,2019,Android,Snapdragon 8 Gen 2,8.0,512.0,5979.0,,90.0,7543.0
Samsung,Galaxy S23,2016,Android,Apple A16,4.0,128.0,4828.0,,90.0,112604.0
Realme,Narzo 60x,2020,Android,Snapdragon 8 Gen 2,6.0,512.0,5334.0,,90.0,43277.0
Xiaomi,Redmi Note 11,2020,Android,Snapdragon 8 Gen 2,4.0,64.0,3160.0,,60.0,38974.0
Motorola,Moto G73,2021,Android,Dimensity 9000,6.0,128.0,4027.0,,90.0,31990.0
Motorola,Moto G84,2019,Android,Snapdragon 8 Gen 2,6.0,128.0,3222.0,,120.0,58058.0
Realme,Realme GT Neo 3,2025,Android,Dimensity 9000,8.0,256.0,4675.0,,120.0,28533.0
Nokia,Nokia X30,2022,Android,Apple A16,8.0,64.0,3273.0,,144.0,7544.0
Oppo,Oppo Reno 9,2023,Android,Dimensity 9000,6.0,512.0,3061.0,,144.0,52340.0
OnePlus,OnePlus 10,2019,Android,Dimensity 9000,8.0,64.0,4497.0,,144.0,18796.0
Oppo,Oppo Reno 9,2017,Android,Apple A16,12.0,64.0,4884.0,,120.0,50036.0
Google,Pixel 6,2021,Android,Apple A16,12.0,256.0,5298.0,,120.0,6850.0
Motorola,Moto Edge 40,2017,Android,Dimensity 9000,4.0,128.0,5507.0,,90.0,14324.0
Xiaomi,Redmi Note 11,2025,Android,Snapdragon 8 Gen 2,4.0,128.0,3056.0,,60.0,14857.0
OnePlus,OnePlus 10,2017,Android,Apple A16,6.0,256.0,4334.0,,60.0,12237.0
Realme,Realme GT Neo 3,2024,Android,Snapdragon 8 Gen 2,8.0,512.0,3338.0,,144.0,25582.0
Nokia,Nokia G22,2024,Android,Apple A16,4.0,128.0,4574.0,,144.0,49173.0
Realme,Realme GT Neo 3,2016,Android,Dimensity 9000,6.0,64.0,5163.0,,144.0,44144.0
Apple,iPhone 12,2024,iOS,Apple A16,12.0,128.0,5803.0,,60.0,104476.0
OnePlus,Nord CE 2,2015,Android,Snapdragon 8 Gen 2,12.0,128.0,3681.0,,60.0,56599.0
Google,Pixel 8,2018,Android,Dimensity 9000,8.0,64.0,4472.0,,144.0,27740.0
Oppo,Oppo Find X5,2018,Android,Dimensity 9000,6.0,256.0,3473.0,,60.0,47613.0
Vivo,Vivo V27,2019,Android,Dimensity 9000,6.0,512.0,3514.0,,90.0,6533.0
OnePlus,Nord CE 3,2022,Android,Dimensity 9000,4.0,512.0,4155.0,,90.0,10995.0
OnePlus,Nord CE 2,2017,Android,Dimensity 9000,12.0,128.0,5960.0,,60.0,28118.0
Samsung,Galaxy A15,2016,Android,Apple A16,12.0,256.0,3657.0,,60.0,67330.0
Xiaomi,Mi 12,2017,Android,Apple A16,12.0,256.0,4510.0,,120.0,38363.0
Google,Pixel 8,2022,Android,Snapdragon 8 Gen 2,6.0,64.0,5355.0,,120.0,19378.0
Oppo,Oppo Reno 9,2025,Android,Apple A16,6.0,128.0,3563.0,,144.0,55932.0
Apple,iPhone 12,2021,iOS,Dimensity 9000,8.0,128.0,3825.0,,120.0,97772.0
Google,Pixel 6,2015,Android,Apple A16,6.0,256.0,3708.0,,144.0,51826.0
Realme,Realme GT Neo 3,2015,Android,Dimensity 9000,4.0,64.0,5164.0,,90.0,10995.0
Xiaomi,Mi 12,2019,Android,Apple A16,8.0,256.0,5446.0,,120.0,6010.0
Nokia,Nokia X30,2022,Android,Snapdragon 8 Gen 2,12.0,512.0,4009.0,,60.0,7006.0
Vivo,Vivo Y75,2020,Android,Dimensity 9000,8.0,256.0,3560.0,,60.0,10910.0
Motorola,Moto G73,2018,Android,Apple A16,4.0,512.0,4127.0,,120.0,15946.0
Apple,iPhone 15,2016,iOS,Dimensity 9000,4.0,128.0,3163.0,,90.0,65011.0
Motorola,Moto Edge 40,2020,Android,Apple A16,12.0,512.0,4011.0,,120.0,29709.0
Google,Pixel 6,2016,Android,Snapdragon 8 Gen 2,4.0,128.0,4498.0,,60.0,47203.0
Samsung,Galaxy A15,2018,Android,Snapdragon 8 Gen 2,6.0,128.0,3243.0,,120.0,83429.0
Samsung,Galaxy Note 20,2019,Android,Dimensity 9000,8.0,64.0,3434.0,,120.0,49671.0
Nokia,Nokia X30,2022,Android,Snapdragon 8 Gen 2,8.0,256.0,5131.0,,120.0,8622.0
Realme,Narzo 50,2020,Android,Snapdragon 8 Gen 2,6.0,256.0,4189.0,,60.0,52946.0
Xiaomi,Redmi Note 12,2019,Android,Apple A16,8.0,256.0,4197.0,,144.0,10238.0
Vivo,Vivo Y75,2021,Android,Dimensity 9000,12.0,128.0,4151.0,,60.0,40346.0
Motorola,Moto G84,2017,Android,Dimensity 9000,6.0,512.0,4387.0,,144.0,17710.0
Oppo,Oppo Reno 9,2016,Android,Dimensity 9000,6.0,128.0,3727.0,,120.0,17959.0
Oppo,Oppo Find X5,2024,Android,Dimensity 9000,4.0,256.0,4065.0,,90.0,46073.0
Realme,Narzo 60x,2024,Android,Snapdragon 8 Gen 2,8.0,256.0,3406.0,,144.0,5344.0
Nokia,Nokia X30,2015,Android,Snapdragon 8 Gen 2,4.0,128.0,5303.0,,144.0,43262.0
Google,Pixel 7,2022,Android,Snapdragon 8 Gen 2,4.0,64.0,5117.0,,144.0,15031.0
Oppo,Oppo Find X5,2016,Android,Dimensity 9000,4.0,64.0,4626.0,,60.0,55088.0
Oppo,Oppo Reno 8,2025,Android,Dimensity 9000,8.0,256.0,4103.0,,90.0,27121.0
Realme,Narzo 60x,2022,Android,Snapdragon 8 Gen 2,8.0,512.0,3927.0,,90.0,58054.0
OnePlus,Nord CE 3,2024,Android,Apple A16,8.0,128.0,4622.0,,60.0,48272.0
OnePlus,Nord CE 3,2015,Android,Snapdragon 8 Gen 2,8.0,512.0,4156.0,,90.0,25955.0
OnePlus,Nord CE 2,2024,Android,Snapdragon 8 Gen 2,8.0,512.0,5604.0,,60.0,15027.0
Motorola,Moto Edge 50,2024,Android,Apple A16,8.0,512.0,3662.0,,60.0,13112.0
Realme,Narzo 60x,2020,Android,Apple A16,6.0,256.0,3080.0,,144.0,57960.0
Google,Pixel 7,2015,Android,Snapdragon 8 Gen 2,8.0,64.0,5564.0,,144.0,31275.0
OnePlus,Nord CE 2,2017,Android,Dimensity 9000,12.0,512.0,5155.0,,144.0,30522.0
Apple,iPhone 11,2021,iOS,Dimensity 9000,8.0,256.0,4003.0,,60.0,74026.0
Google,Pixel 8,2017,Android,Dimensity 9000,8.0,256.0,5279.0,,90.0,23915.0
Nokia,Nokia G21,2022,Android,Dimensity 9000,4.0,128.0,3090.0,,144.0,30937.0
Vivo,Vivo X80,2016,Android,Apple A16,8.0,256.0,3743.0,,90.0,51375.0
Nokia,Nokia X30,2017,Android,Dimensity 9000,8.0,512.0,4435.0,,120.0,50471.0
Google,Pixel 7,2025,Android,Snapdragon 8 Gen 2,8.0,64.0,5671.0,,90.0,19247.0
Oppo,Oppo F21,2018,Android,Snapdragon 8 Gen 2,4.0,64.0,5223.0,,90.0,16010.0
Oppo,Oppo Reno 8,2023,Android,Dimensity 9000,4.0,128.0,4788.0,,120.0,6398.0
Realme,Realme GT Neo 3,2020,Android,Snapdragon 8 Gen 2,12.0,256.0,4471.0,,90.0,27984.0
Samsung,Galaxy Note 20,2017,Android,Apple A16,12.0,256.0,5366.0,,120.0,108287.0
Realme,Narzo 60x,2016,Android,Snapdragon 8 Gen 2,12.0,64.0,3152.0,,144.0,9696.0
Xiaomi,Mi 12,2016,Android,Snapdragon 8 Gen 2,8.0,512.0,3825.0,,144.0,46278.0
Google,Pixel 7,2016,Android,Apple A16,6.0,64.0,5346.0,,120.0,27671.0
Apple,iPhone 14,2017,iOS,Dimensity 9000,8.0,512.0,5346.0,,90.0,137753.0
Xiaomi,Redmi Note 11,2021,Android,Dimensity 9000,8.0,64.0,4803.0,,60.0,22343.0
OnePlus,Nord CE 2,2017,Android,Apple A16,4.0,128.0,3506.0,,144.0,8140.0
OnePlus,OnePlus 9,2015,Android,Snapdragon 8 Gen 2,6.0,512.0,5446.0,,144.0,29446.0
Google,Pixel 9,2024,Android,Snapdragon 8 Gen 2,4.0,256.0,4605.0,,90.0,26235.0
Oppo,Oppo F21,2023,Android,Snapdragon 8 Gen 2,4.0,128.0,5571.0,,120.0,51361.0
Xiaomi,Mi 11,2017,Android,Dimensity 9000,12.0,128.0,4149.0,,60.0,13584.0
OnePlus,OnePlus 9,2019,Android,Dimensity 9000,8.0,64.0,3736.0,,60.0,56166.0
Google,Pixel 6,2017,Android,Dimensity 9000,12.0,64.0,4249.0,,90.0,45757.0
Motorola,Moto G84,2016,Android,Snapdragon 8 Gen 2,6.0,64.0,4403.0,,120.0,28233.0
Samsung,Galaxy S21,2017,Android,Dimensity 9000,12.0,64.0,3992.0,,144.0,88912.0
Motorola,Moto G73,2020,Android,Dimensity 9000,12.0,256.0,5311.0,,120.0,22676.0
OnePlus,OnePlus 11,2018,Android,Dimensity 9000,8.0,256.0,5807.0,,144.0,42512.0
Xiaomi,Redmi Note 12,2018,Android,Snapdragon 8 Gen 2,4.0,512.0,3358.0,,90.0,9015.0
Xiaomi,Redmi Note 13,2022,Android,Snapdragon 8 Gen 2,12.0,512.0,5504.0,,144.0,54650.0
Apple,iPhone 14,2017,iOS,Dimensity 9000,12.0,512.0,4940.0,,144.0,110440.0
Vivo,Vivo V27,2022,Android,Apple A16,8.0,256.0,5727.0,,90.0,29735.0
Google,Pixel 9,2020,Android,Dimensity 9000,12.0,64.0,3126.0,,60.0,19812.0
Vivo,Vivo X80,2023,Android,Apple A16,4.0,256.0,5208.0,,60.0,29282.0
Apple,iPhone 11,2024,iOS,Dimensity 9000,4.0,128.0,3439.0,,120.0,76419.0
Motorola,Moto Edge 50,2023,Android,Dimensity 9000,8.0,256.0,4739.0,,90.0,14069.0
Nokia,Nokia X30,2019,Android,Snapdragon 8 Gen 2,6.0,512.0,4322.0,,120.0,28465.0
OnePlus,OnePlus 9,2018,Android,Dimensity 9000,8.0,64.0,3124.0,,120.0,29373.0
Realme,Narzo 60x,2022,Android,Apple A16,12.0,64.0,5218.0,,90.0,34903.0
Apple,iPhone 14,2015,iOS,Snapdragon 8 Gen 2,4.0,512.0,5688.0,,60.0,125286.0
Oppo,Oppo F21,2024,Android,Snapdragon 8 Gen 2,8.0,64.0,5630.0,,120.0,52385.0
Nokia,Nokia G22,2019,Android,Dimensity 9000,8.0,256.0,5201.0,,90.0,8191.0
Motorola,Moto G73,2017,Android,Snapdragon 8 Gen 2,12.0,256.0,3840.0,,144.0,59160.0
Motorola,Moto Edge 50,2022,Android,Dimensity 9000,6.0,64.0,5084.0,,60.0,10540.0
Oppo,Oppo Find X5,2015,Android,Dimensity 9000,6.0,64.0,3762.0,,60.0,38497.0
Samsung,Galaxy S21,2017,Android,Snapdragon 8 Gen 2,8.0,128.0,3129.0,,90.0,46951.0
OnePlus,Nord CE 2,2021,Android,Snapdragon 8 Gen 2,8.0,64.0,5081.0,,60.0,44584.0
Vivo,Vivo X80,2016,Android,Dimensity 9000,12.0,64.0,5988.0,,90.0,23112.0
Google,Pixel 7,2022,Android,Snapdragon 8 Gen 2,4.0,512.0,3342.0,,60.0,12657.0
Motorola,Moto Edge 50,2025,Android,Snapdragon 8 Gen 2,4.0,64.0,3260.0,,120.0,41242.0
Apple,iPhone 13,2021,iOS,Apple A16,6.0,256.0,3476.0,,90.0,146420.0
Xiaomi,Mi 12,2025,Android,Apple A16,6.0,256.0,5156.0,,60.0,12772.0
OnePlus,OnePlus 10,2017,Android,Apple A16,12.0,512.0,5383.0,,90.0,53174.0
Nokia,Nokia G22,2017,Android,Dimensity 9000,4.0,512.0,3287.0,,90.0,20050.0
OnePlus,OnePlus 10,2015,Android,Apple A16,4.0,512.0,3653.0,,60.0,51032.0
Oppo,Oppo Reno 9,2020,Android,Snapdragon 8 Gen 2,8.0,512.0,5336.0,,60.0,20113.0
Google,Pixel 6,2017,Android,Apple A16,4.0,512.0,3511.0,,120.0,31821.0
OnePlus,Nord CE 2,2018,Android,Snapdragon 8 Gen 2,4.0,64.0,4315.0,,120.0,5054.0
Nokia,Nokia G21,2024,Android,Dimensity 9000,6.0,512.0,3283.0,,144.0,19200.0
Vivo,Vivo V27,2018,Android,Apple A16,12.0,512.0,4003.0,,120.0,16984.0
Oppo,Oppo Reno 9,2018,Android,Dimensity 9000,8.0,256.0,5553.0,,60.0,23106.0
Realme,Narzo 60x,2020,Android,Dimensity 9000,6.0,64.0,4243.0,,144.0,30781.0
Vivo,Vivo X80,2024,Android,Dimensity 9000,4.0,512.0,3354.0,,120.0,19630.0
Realme,Narzo 50,2025,Android,Dimensity 9000,12.0,64.0,5622.0,,144.0,17113.0
OnePlus,Nord CE 3,2016,Android,Dimensity 9000,8.0,64.0,4094.0,,120.0,25985.0
Oppo,Oppo Find X5,2020,Android,Dimensity 9000,4.0,64.0,3087.0,,120.0,39578.0
OnePlus,OnePlus 10,2024,Android,Snapdragon 8 Gen 2,6.0,128.0,5547.0,,144.0,54955.0
OnePlus,Nord CE 3,2017,Android,Apple A16,12.0,256.0,4664.0,,60.0,46842.0
Oppo,Oppo Reno 8,2019,Android,Apple A16,12.0,128.0,3465.0,,120.0,54220.0
Vivo,Vivo Y75,2024,Android,Apple A16,12.0,64.0,3602.0,,60.0,55772.0
OnePlus,OnePlus 11,2015,Android,Dimensity 9000,4.0,128.0,5426.0,,60.0,10823.0
Apple,iPhone 14,2016,iOS,Dimensity 9000,4.0,256.0,3059.0,,120.0,147217.0
Realme,Realme GT Neo 3,2025,Android,Snapdragon 8 Gen 2,8.0,64.0,5023.0,,144.0,9965.0
Motorola,Moto Edge 50,2021,Android,Dimensity 9000,12.0,64.0,4333.0,,144.0,56229.0
Apple,iPhone 14,2025,iOS,Snapdragon 8 Gen 2,6.0,128.0,3161.0,,60.0,81136.0
Nokia,Nokia G21,2025,Android,Apple A16,12.0,512.0,5094.0,,60.0,27744.0
Oppo,Oppo F21,2016,Android,Snapdragon 8 Gen 2,12.0,64.0,3600.0,,90.0,36591.0
Nokia,Nokia G21,2024,Android,Dimensity 9000,12.0,128.0,4094.0,,90.0,26652.0
Oppo,Oppo F21,2020,Android,Apple A16,6.0,64.0,5508.0,,60.0,20238.0
Vivo,Vivo V27,2016,Android,Snapdragon 8 Gen 2,8.0,512.0,3096.0,,90.0,52978.0
OnePlus,OnePlus 9,2021,Android,Apple A16,6.0,64.0,4389.0,,144.0,26989.0
Xiaomi,Mi 11,2019,Android,Apple A16,6.0,256.0,5900.0,,60.0,23536.0
Google,Pixel 9,2018,Android,Apple A16,4.0,256.0,3902.0,,60.0,47160.0
Google,Pixel 6,2017,Android,Dimensity 9000,8.0,256.0,4682.0,,60.0,32361.0
Apple,iPhone 14,2024,iOS,Dimensity 9000,6.0,64.0,5715.0,,90.0,147523.0
OnePlus,Nord CE 3,2023,Android,Snapdragon 8 Gen 2,12.0,512.0,5820.0,,144.0,46317.0
Apple,iPhone 13,2016,iOS,Dimensity 9000,4.0,128.0,3936.0,,90.0,71028.0
OnePlus,Nord CE 3,2021,Android,Dimensity 9000,8.0,512.0,4085.0,,144.0,25670.0
Samsung,Galaxy S21,2017,Android,Snapdragon 8 Gen 2,8.0,512.0,3186.0,,144.0,59853.0
Motorola,Moto G84,2018,Android,Snapdragon 8 Gen 2,4.0,256.0,3806.0,,120.0,34776.0
